Region,Codigo region,Comuna,Codigo comuna,Superficie_km2,Poblacion,Fecha,variable,value
Metropolitana de Santiago,13,Pudahuel,13124,197.0,253139.0,2020-03-01,IM_interno,3.0486958023838318
Metropolitana de Santiago,13,Pudahuel,13124,197.0,253139.0,2020-03-02,IM_interno,3.9634133701848326
Metropolitana de Santiago,13,Pudahuel,13124,197.0,253139.0,2020-03-03,IM_interno,3.9265503541198825
Metropolitana de Santiago,13,Pudahuel,13124,197.0,253139.0,2020-03-04,IM_interno,3.961375021592676
Metropolitana de Santiago,13,Pudahuel,13124,197.0,253139.0,2020-03-05,IM_interno,3.9238383140438766
Metropolitana de Santiago,13,Pudahuel,13124,197.0,253139.0,2020-03-06,IM_interno,4.186094316807739
Metropolitana de Santiago,13,Pudahuel,13124,197.0,253139.0,2020-03-07,IM_interno,3.0377094489549146
Metropolitana de Santiago,13,Pudahuel,13124,197.0,253139.0,2020-03-08,IM_interno,2.713266539989636
Metropolitana de Santiago,13,Pudahuel,13124,197.0,253139.0,2020-03-09,IM_interno,4.009276213508378
Metropolitana de Santiago,13,Pudahuel,13124,197.0,253139.0,2020-03-10,IM_interno,4.000829158749352
Metropolitana de Santiago,13,Pudahuel,13124,197.0,253139.0,2020-03-11,IM_interno,4.100950077733634
Metropolitana de Santiago,13,Pudahuel,13124,197.0,253139.0,2020-03-12,IM_interno,4.687839005009501
Metropolitana de Santiago,13,Pudahuel,13124,197.0,253139.0,2020-03-13,IM_interno,4.783088616341337
Metropolitana de Santiago,13,Pudahuel,13124,197.0,253139.0,2020-03-14,IM_interno,3.5590430126101227
Metropolitana de Santiago,13,Pudahuel,13124,197.0,253139.0,2020-03-15,IM_interno,3.340956987389877
Metropolitana de Santiago,13,Pudahuel,13124,197.0,253139.0,2020-03-16,IM_interno,4.253480739333218
Metropolitana de Santiago,13,Pudahuel,13124,197.0,253139.0,2020-03-17,IM_interno,4.015581274831577
Metropolitana de Santiago,13,Pudahuel,13124,197.0,253139.0,2020-03-18,IM_interno,4.182190361029538
Metropolitana de Santiago,13,Pudahuel,13124,197.0,253139.0,2020-03-19,IM_interno,3.927379512869235
Metropolitana de Santiago,13,Pudahuel,13124,197.0,253139.0,2020-03-20,IM_interno,3.736310243565383
Metropolitana de Santiago,13,Pudahuel,13124,197.0,253139.0,2020-03-21,IM_interno,3.0367593712212817
Metropolitana de Santiago,13,Pudahuel,13124,197.0,253139.0,2020-03-22,IM_interno,2.642287096216964
Metropolitana de Santiago,13,Pudahuel,13124,197.0,253139.0,2020-03-23,IM_interno,3.4111590948350314
Metropolitana de Santiago,13,Pudahuel,13124,197.0,253139.0,2020-03-24,IM_interno,3.374468820176196
Metropolitana de Santiago,13,Pudahuel,13124,197.0,253139.0,2020-03-25,IM_interno,3.3738296769735707
Metropolitana de Santiago,13,Pudahuel,13124,197.0,253139.0,2020-03-26,IM_interno,3.411228191397478
Metropolitana de Santiago,13,Pudahuel,13124,197.0,253139.0,2020-03-27,IM_interno,3.5176196234237347
Metropolitana de Santiago,13,Pudahuel,13124,197.0,253139.0,2020-03-28,IM_interno,2.8603558472965966
Metropolitana de Santiago,13,Pudahuel,13124,197.0,253139.0,2020-03-29,IM_interno,2.529435135602004
Metropolitana de Santiago,13,Pudahuel,13124,197.0,253139.0,2020-03-30,IM_interno,3.917775090689238
Metropolitana de Santiago,13,Pudahuel,13124,197.0,253139.0,2020-03-31,IM_interno,4.044619105199517
Metropolitana de Santiago,13,Pudahuel,13124,197.0,253139.0,2020-04-01,IM_interno,3.9280013819312485
Metropolitana de Santiago,13,Pudahuel,13124,197.0,253139.0,2020-04-02,IM_interno,3.6130247020210735
Metropolitana de Santiago,13,Pudahuel,13124,197.0,253139.0,2020-04-03,IM_interno,3.520677146311971
Metropolitana de Santiago,13,Pudahuel,13124,197.0,253139.0,2020-04-04,IM_interno,3.0265330799792713
Metropolitana de Santiago,13,Pudahuel,13124,197.0,253139.0,2020-04-05,IM_interno,2.6291069269303846
Metropolitana de Santiago,13,Pudahuel,13124,197.0,253139.0,2020-04-06,IM_interno,3.454396268785628
Metropolitana de Santiago,13,Pudahuel,13124,197.0,253139.0,2020-04-07,IM_interno,3.4902401105545002
Metropolitana de Santiago,13,Pudahuel,13124,197.0,253139.0,2020-04-08,IM_interno,3.1808602522024527
Metropolitana de Santiago,13,Pudahuel,13124,197.0,253139.0,2020-04-09,IM_interno,3.2379167386422525
Metropolitana de Santiago,13,Pudahuel,13124,197.0,253139.0,2020-04-10,IM_interno,2.4815684919675247
Metropolitana de Santiago,13,Pudahuel,13124,197.0,253139.0,2020-04-11,IM_interno,2.4787873553290725
Metropolitana de Santiago,13,Pudahuel,13124,197.0,253139.0,2020-04-12,IM_interno,2.5002591121091724
Metropolitana de Santiago,13,La Granja,13111,10.0,122557.0,2020-02-26,IM_interno,1.0017242568452998
Metropolitana de Santiago,13,La Granja,13111,10.0,122557.0,2020-02-27,IM_interno,1.053658873025726
Metropolitana de Santiago,13,La Granja,13111,10.0,122557.0,2020-02-28,IM_interno,0.999517208083316
Metropolitana de Santiago,13,La Granja,13111,10.0,122557.0,2020-02-29,IM_interno,1.0493827160493827
Metropolitana de Santiago,13,La Granja,13111,10.0,122557.0,2020-03-01,IM_interno,1.0742809848955102
Metropolitana de Santiago,13,La Granja,13111,10.0,122557.0,2020-03-02,IM_interno,1.0808331609076487
Metropolitana de Santiago,13,La Granja,13111,10.0,122557.0,2020-03-03,IM_interno,1.005172770535899
Metropolitana de Santiago,13,La Granja,13111,10.0,122557.0,2020-03-04,IM_interno,0.9842747775708671
Metropolitana de Santiago,13,La Granja,13111,10.0,122557.0,2020-03-05,IM_interno,1.1845644527208774
Metropolitana de Santiago,13,La Granja,13111,10.0,122557.0,2020-03-06,IM_interno,1.079453755431409
Metropolitana de Santiago,13,La Granja,13111,10.0,122557.0,2020-03-07,IM_interno,0.7697772260155873
Metropolitana de Santiago,13,La Granja,13111,10.0,122557.0,2020-03-08,IM_interno,0.7214290640733844
Metropolitana de Santiago,13,La Granja,13111,10.0,122557.0,2020-03-09,IM_interno,1.069177184633423
Metropolitana de Santiago,13,La Granja,13111,10.0,122557.0,2020-03-10,IM_interno,1.244913442306366
Metropolitana de Santiago,13,La Granja,13111,10.0,122557.0,2020-03-11,IM_interno,1.2442237395682458
Metropolitana de Santiago,13,La Granja,13111,10.0,122557.0,2020-03-12,IM_interno,1.5250017242568452
Metropolitana de Santiago,13,La Granja,13111,10.0,122557.0,2020-03-13,IM_interno,1.4020966963238843
Metropolitana de Santiago,13,La Granja,13111,10.0,122557.0,2020-03-14,IM_interno,1.330505552107042
Metropolitana de Santiago,13,La Granja,13111,10.0,122557.0,2020-03-15,IM_interno,0.6085247258431616
Metropolitana de Santiago,13,La Granja,13111,10.0,122557.0,2020-03-16,IM_interno,0.9554452031174564
Metropolitana de Santiago,13,La Granja,13111,10.0,122557.0,2020-03-17,IM_interno,1.4431340092420166
Metropolitana de Santiago,13,La Granja,13111,10.0,122557.0,2020-03-18,IM_interno,1.5136905993516794
Metropolitana de Santiago,13,La Granja,13111,10.0,122557.0,2020-03-19,IM_interno,2.042140837299124
Metropolitana de Santiago,13,La Granja,13111,10.0,122557.0,2020-03-20,IM_interno,1.3318849575832816
Metropolitana de Santiago,13,La Granja,13111,10.0,122557.0,2020-03-21,IM_interno,1.127595006552176
Metropolitana de Santiago,13,La Granja,13111,10.0,122557.0,2020-03-22,IM_interno,1.3203669218566798
Metropolitana de Santiago,13,La Granja,13111,10.0,122557.0,2020-03-23,IM_interno,1.7626732878129523
Metropolitana de Santiago,13,La Granja,13111,10.0,122557.0,2020-03-24,IM_interno,1.535140354507207
Metropolitana de Santiago,13,La Granja,13111,10.0,122557.0,2020-03-25,IM_interno,1.5404510655907304
Metropolitana de Santiago,13,La Granja,13111,10.0,122557.0,2020-03-26,IM_interno,1.4979653769225465
Metropolitana de Santiago,13,La Granja,13111,10.0,122557.0,2020-03-27,IM_interno,1.5490033795434168
Metropolitana de Santiago,13,La Granja,13111,10.0,122557.0,2020-03-28,IM_interno,1.4472722256707358
Metropolitana de Santiago,13,La Granja,13111,10.0,122557.0,2020-03-29,IM_interno,1.4469273743016762
Metropolitana de Santiago,13,La Granja,13111,10.0,122557.0,2020-03-30,IM_interno,1.5471411821504932
Metropolitana de Santiago,13,La Granja,13111,10.0,122557.0,2020-03-31,IM_interno,1.5094144423753362
Metropolitana de Santiago,13,La Granja,13111,10.0,122557.0,2020-04-01,IM_interno,1.4557555693496105
Metropolitana de Santiago,13,La Granja,13111,10.0,122557.0,2020-04-02,IM_interno,1.42589144078902
Metropolitana de Santiago,13,La Granja,13111,10.0,122557.0,2020-04-03,IM_interno,1.5812814676874267
Metropolitana de Santiago,13,La Granja,13111,10.0,122557.0,2020-04-04,IM_interno,1.621973929236499
Metropolitana de Santiago,13,La Granja,13111,10.0,122557.0,2020-04-05,IM_interno,2.2459479964135456
Metropolitana de Santiago,13,La Granja,13111,10.0,122557.0,2020-04-06,IM_interno,2.3275398303331265
Metropolitana de Santiago,13,La Granja,13111,10.0,122557.0,2020-04-07,IM_interno,2.363542313262984
Metropolitana de Santiago,13,La Granja,13111,10.0,122557.0,2020-04-08,IM_interno,2.3800951789778604
Metropolitana de Santiago,13,La Granja,13111,10.0,122557.0,2020-04-09,IM_interno,2.2024277536381818
Metropolitana de Santiago,13,La Granja,13111,10.0,122557.0,2020-04-10,IM_interno,1.5177598455065866
Metropolitana de Santiago,13,La Granja,13111,10.0,122557.0,2020-04-11,IM_interno,1.5269328919235812
Metropolitana de Santiago,13,La Granja,13111,10.0,122557.0,2020-04-12,IM_interno,1.2265673494723774
Metropolitana de Santiago,13,Las Condes,13114,99.0,330759.0,2020-02-26,IM_interno,11.141049777000827
Metropolitana de Santiago,13,Las Condes,13114,99.0,330759.0,2020-02-27,IM_interno,11.493926354243708
Metropolitana de Santiago,13,Las Condes,13114,99.0,330759.0,2020-02-28,IM_interno,11.176696026356485
Metropolitana de Santiago,13,Las Condes,13114,99.0,330759.0,2020-02-29,IM_interno,7.712196597861898
Metropolitana de Santiago,13,Las Condes,13114,99.0,330759.0,2020-03-01,IM_interno,7.080884824850401
Metropolitana de Santiago,13,Las Condes,13114,99.0,330759.0,2020-03-02,IM_interno,12.490564557699635
Metropolitana de Santiago,13,Las Condes,13114,99.0,330759.0,2020-03-03,IM_interno,13.025516035769515
Metropolitana de Santiago,13,Las Condes,13114,99.0,330759.0,2020-03-04,IM_interno,13.09647235482642
Metropolitana de Santiago,13,Las Condes,13114,99.0,330759.0,2020-03-05,IM_interno,13.11585871489724
Metropolitana de Santiago,13,Las Condes,13114,99.0,330759.0,2020-03-06,IM_interno,13.142372083641494
Metropolitana de Santiago,13,Las Condes,13114,99.0,330759.0,2020-03-07,IM_interno,8.638853403258702
Metropolitana de Santiago,13,Las Condes,13114,99.0,330759.0,2020-03-08,IM_interno,7.327091597749837
Metropolitana de Santiago,13,Las Condes,13114,99.0,330759.0,2020-03-09,IM_interno,13.30283063269011
Metropolitana de Santiago,13,Las Condes,13114,99.0,330759.0,2020-03-10,IM_interno,13.674253120867794
Metropolitana de Santiago,13,Las Condes,13114,99.0,330759.0,2020-03-11,IM_interno,13.402922521795649
Metropolitana de Santiago,13,Las Condes,13114,99.0,330759.0,2020-03-12,IM_interno,15.167058876263475
Metropolitana de Santiago,13,Las Condes,13114,99.0,330759.0,2020-03-13,IM_interno,14.428348909657323
Metropolitana de Santiago,13,Las Condes,13114,99.0,330759.0,2020-03-14,IM_interno,9.19214908447074
Metropolitana de Santiago,13,Las Condes,13114,99.0,330759.0,2020-03-15,IM_interno,7.778984289204152
Metropolitana de Santiago,13,Las Condes,13114,99.0,330759.0,2020-03-16,IM_interno,11.723940473789193
Metropolitana de Santiago,13,Las Condes,13114,99.0,330759.0,2020-03-17,IM_interno,9.973105627647417
Metropolitana de Santiago,13,Las Condes,13114,99.0,330759.0,2020-03-18,IM_interno,9.51002935968982
Metropolitana de Santiago,13,Las Condes,13114,99.0,330759.0,2020-03-19,IM_interno,8.668089827203657
Metropolitana de Santiago,13,Las Condes,13114,99.0,330759.0,2020-03-20,IM_interno,8.421681346511576
Metropolitana de Santiago,13,Las Condes,13114,99.0,330759.0,2020-03-21,IM_interno,6.828772496021874
Metropolitana de Santiago,13,Las Condes,13114,99.0,330759.0,2020-03-22,IM_interno,6.314585714605887
Metropolitana de Santiago,13,Las Condes,13114,99.0,330759.0,2020-03-23,IM_interno,8.110446222461283
Metropolitana de Santiago,13,Las Condes,13114,99.0,330759.0,2020-03-24,IM_interno,7.784217485824424
Metropolitana de Santiago,13,Las Condes,13114,99.0,330759.0,2020-03-25,IM_interno,7.798493915148255
Metropolitana de Santiago,13,Las Condes,13114,99.0,330759.0,2020-03-26,IM_interno,8.313946973262512
Metropolitana de Santiago,13,Las Condes,13114,99.0,330759.0,2020-03-27,IM_interno,6.26655684797956
Metropolitana de Santiago,13,Las Condes,13114,99.0,330759.0,2020-03-28,IM_interno,5.64243931957238
Metropolitana de Santiago,13,Las Condes,13114,99.0,330759.0,2020-03-29,IM_interno,5.398417714426589
Metropolitana de Santiago,13,Las Condes,13114,99.0,330759.0,2020-03-30,IM_interno,6.383793899459873
Metropolitana de Santiago,13,Las Condes,13114,99.0,330759.0,2020-03-31,IM_interno,6.6420359039870895
Metropolitana de Santiago,13,Las Condes,13114,99.0,330759.0,2020-04-01,IM_interno,6.5811425625854465
Metropolitana de Santiago,13,Las Condes,13114,99.0,330759.0,2020-04-02,IM_interno,6.4024742822564376
Metropolitana de Santiago,13,Las Condes,13114,99.0,330759.0,2020-04-03,IM_interno,6.5357134852865375
Metropolitana de Santiago,13,Las Condes,13114,99.0,330759.0,2020-04-04,IM_interno,5.8407404917187735
Metropolitana de Santiago,13,Las Condes,13114,99.0,330759.0,2020-04-05,IM_interno,5.453237410071941
Metropolitana de Santiago,13,Las Condes,13114,99.0,330759.0,2020-04-06,IM_interno,6.462829736211032
Metropolitana de Santiago,13,Las Condes,13114,99.0,330759.0,2020-04-07,IM_interno,6.627064703377485
Metropolitana de Santiago,13,Las Condes,13114,99.0,330759.0,2020-04-08,IM_interno,6.2934063963782245
Metropolitana de Santiago,13,Las Condes,13114,99.0,330759.0,2020-04-09,IM_interno,6.404973217687532
Metropolitana de Santiago,13,Las Condes,13114,99.0,330759.0,2020-04-10,IM_interno,5.491696362536138
Metropolitana de Santiago,13,Las Condes,13114,99.0,330759.0,2020-04-11,IM_interno,5.504392747484256
Metropolitana de Santiago,13,Las Condes,13114,99.0,330759.0,2020-04-12,IM_interno,5.412851027589143
Metropolitana de Santiago,13,Estación Central,13106,15.0,206792.0,2020-02-26,IM_interno,5.081387336344844
Metropolitana de Santiago,13,Estación Central,13106,15.0,206792.0,2020-02-27,IM_interno,5.101804353929
Metropolitana de Santiago,13,Estación Central,13106,15.0,206792.0,2020-02-28,IM_interno,5.7610188091774495
Metropolitana de Santiago,13,Estación Central,13106,15.0,206792.0,2020-02-29,IM_interno,5.177755659342061
Metropolitana de Santiago,13,Estación Central,13106,15.0,206792.0,2020-03-01,IM_interno,4.344281959012837
Metropolitana de Santiago,13,Estación Central,13106,15.0,206792.0,2020-03-02,IM_interno,5.649848148431718
Metropolitana de Santiago,13,Estación Central,13106,15.0,206792.0,2020-03-03,IM_interno,5.4240359339509485
Metropolitana de Santiago,13,Estación Central,13106,15.0,206792.0,2020-03-04,IM_interno,5.3792461016257045
Metropolitana de Santiago,13,Estación Central,13106,15.0,206792.0,2020-03-05,IM_interno,5.431870964448868
Metropolitana de Santiago,13,Estación Central,13106,15.0,206792.0,2020-03-06,IM_interno,5.9604420284306965
Metropolitana de Santiago,13,Estación Central,13106,15.0,206792.0,2020-03-07,IM_interno,4.727049996171809
Metropolitana de Santiago,13,Estación Central,13106,15.0,206792.0,2020-03-08,IM_interno,3.775948753285864
Metropolitana de Santiago,13,Estación Central,13106,15.0,206792.0,2020-03-09,IM_interno,5.587856978791823
Metropolitana de Santiago,13,Estación Central,13106,15.0,206792.0,2020-03-10,IM_interno,5.422453615088176
Metropolitana de Santiago,13,Estación Central,13106,15.0,206792.0,2020-03-11,IM_interno,5.349488298496797
Metropolitana de Santiago,13,Estación Central,13106,15.0,206792.0,2020-03-12,IM_interno,5.865579460480309
Metropolitana de Santiago,13,Estación Central,13106,15.0,206792.0,2020-03-13,IM_interno,5.997983819513563
Metropolitana de Santiago,13,Estación Central,13106,15.0,206792.0,2020-03-14,IM_interno,4.878799479366052
Metropolitana de Santiago,13,Estación Central,13106,15.0,206792.0,2020-03-15,IM_interno,4.05739734068346
Metropolitana de Santiago,13,Estación Central,13106,15.0,206792.0,2020-03-16,IM_interno,5.2016690911875045
Metropolitana de Santiago,13,Estación Central,13106,15.0,206792.0,2020-03-17,IM_interno,4.54829900722252
Metropolitana de Santiago,13,Estación Central,13106,15.0,206792.0,2020-03-18,IM_interno,4.352091468238777
Metropolitana de Santiago,13,Estación Central,13106,15.0,206792.0,2020-03-19,IM_interno,3.887221499119516
Metropolitana de Santiago,13,Estación Central,13106,15.0,206792.0,2020-03-20,IM_interno,3.7844473368552687
Metropolitana de Santiago,13,Estación Central,13106,15.0,206792.0,2020-03-21,IM_interno,2.882678712707041
Metropolitana de Santiago,13,Estación Central,13106,15.0,206792.0,2020-03-22,IM_interno,2.5564658142561827
Metropolitana de Santiago,13,Estación Central,13106,15.0,206792.0,2020-03-23,IM_interno,3.293954010667892
Metropolitana de Santiago,13,Estación Central,13106,15.0,206792.0,2020-03-24,IM_interno,3.276114641553735
Metropolitana de Santiago,13,Estación Central,13106,15.0,206792.0,2020-03-25,IM_interno,3.380522165224715
Metropolitana de Santiago,13,Estación Central,13106,15.0,206792.0,2020-03-26,IM_interno,3.5628461322512317
Metropolitana de Santiago,13,Estación Central,13106,15.0,206792.0,2020-03-27,IM_interno,3.4766097542301506
Metropolitana de Santiago,13,Estación Central,13106,15.0,206792.0,2020-03-28,IM_interno,2.8803307556848634
Metropolitana de Santiago,13,Estación Central,13106,15.0,206792.0,2020-03-29,IM_interno,2.5752494704336057
Metropolitana de Santiago,13,Estación Central,13106,15.0,206792.0,2020-03-30,IM_interno,3.445933185309956
Metropolitana de Santiago,13,Estación Central,13106,15.0,206792.0,2020-03-31,IM_interno,3.6525023607176585
Metropolitana de Santiago,13,Estación Central,13106,15.0,206792.0,2020-04-01,IM_interno,3.548375571038461
Metropolitana de Santiago,13,Estación Central,13106,15.0,206792.0,2020-04-02,IM_interno,3.4056095755812468
Metropolitana de Santiago,13,Estación Central,13106,15.0,206792.0,2020-04-03,IM_interno,3.5941096904269707
Metropolitana de Santiago,13,Estación Central,13106,15.0,206792.0,2020-04-04,IM_interno,3.0799326238419718
Metropolitana de Santiago,13,Estación Central,13106,15.0,206792.0,2020-04-05,IM_interno,2.6353265446749865
Metropolitana de Santiago,13,Estación Central,13106,15.0,206792.0,2020-04-06,IM_interno,3.4819947426179723
Metropolitana de Santiago,13,Estación Central,13106,15.0,206792.0,2020-04-07,IM_interno,3.5376821580787587
Metropolitana de Santiago,13,Estación Central,13106,15.0,206792.0,2020-04-08,IM_interno,3.326493632442641
Metropolitana de Santiago,13,Estación Central,13106,15.0,206792.0,2020-04-09,IM_interno,3.4516754715055002
Metropolitana de Santiago,13,Estación Central,13106,15.0,206792.0,2020-04-10,IM_interno,2.657555572569737
Metropolitana de Santiago,13,Estación Central,13106,15.0,206792.0,2020-04-11,IM_interno,2.618635632799939
Metropolitana de Santiago,13,Estación Central,13106,15.0,206792.0,2020-04-12,IM_interno,2.453257790368272
Metropolitana de Santiago,13,Cerro Navia,13103,11.0,142465.0,2020-02-26,IM_interno,1.606523908901189
Metropolitana de Santiago,13,Cerro Navia,13103,11.0,142465.0,2020-02-27,IM_interno,1.5079847563741948
Metropolitana de Santiago,13,Cerro Navia,13103,11.0,142465.0,2020-02-28,IM_interno,1.4608928409400237
Metropolitana de Santiago,13,Cerro Navia,13103,11.0,142465.0,2020-02-29,IM_interno,1.5057617276109243
Metropolitana de Santiago,13,Cerro Navia,13103,11.0,142465.0,2020-03-01,IM_interno,1.5654205607476634
Metropolitana de Santiago,13,Cerro Navia,13103,11.0,142465.0,2020-03-02,IM_interno,1.5437800562562378
Metropolitana de Santiago,13,Cerro Navia,13103,11.0,142465.0,2020-03-03,IM_interno,1.5827511115143815
Metropolitana de Santiago,13,Cerro Navia,13103,11.0,142465.0,2020-03-04,IM_interno,1.6051175029489158
Metropolitana de Santiago,13,Cerro Navia,13103,11.0,142465.0,2020-03-05,IM_interno,1.5938208873967878
Metropolitana de Santiago,13,Cerro Navia,13103,11.0,142465.0,2020-03-06,IM_interno,1.6052536067507486
Metropolitana de Santiago,13,Cerro Navia,13103,11.0,142465.0,2020-03-07,IM_interno,1.533844478722439
Metropolitana de Santiago,13,Cerro Navia,13103,11.0,142465.0,2020-03-08,IM_interno,1.5277651755739043
Metropolitana de Santiago,13,Cerro Navia,13103,11.0,142465.0,2020-03-09,IM_interno,1.5946375102077852
Metropolitana de Santiago,13,Cerro Navia,13103,11.0,142465.0,2020-03-10,IM_interno,1.6604210144270033
Metropolitana de Santiago,13,Cerro Navia,13103,11.0,142465.0,2020-03-11,IM_interno,1.6061609654296345
Metropolitana de Santiago,13,Cerro Navia,13103,11.0,142465.0,2020-03-12,IM_interno,1.9528627166318848
Metropolitana de Santiago,13,Cerro Navia,13103,11.0,142465.0,2020-03-13,IM_interno,1.906179112603212
Metropolitana de Santiago,13,Cerro Navia,13103,11.0,142465.0,2020-03-14,IM_interno,1.83812721168678
Metropolitana de Santiago,13,Cerro Navia,13103,11.0,142465.0,2020-03-15,IM_interno,1.8680246801560656
Metropolitana de Santiago,13,Cerro Navia,13103,11.0,142465.0,2020-03-16,IM_interno,1.7633154886126483
Metropolitana de Santiago,13,Cerro Navia,13103,11.0,142465.0,2020-03-17,IM_interno,1.63288267852282
Metropolitana de Santiago,13,Cerro Navia,13103,11.0,142465.0,2020-03-18,IM_interno,1.466836040286725
Metropolitana de Santiago,13,Cerro Navia,13103,11.0,142465.0,2020-03-19,IM_interno,1.3095907812358225
Metropolitana de Santiago,13,Cerro Navia,13103,11.0,142465.0,2020-03-20,IM_interno,1.1478087287904908
Metropolitana de Santiago,13,Cerro Navia,13103,11.0,142465.0,2020-03-21,IM_interno,1.1226748933853552
Metropolitana de Santiago,13,Cerro Navia,13103,11.0,142465.0,2020-03-22,IM_interno,1.0894655657381362
Metropolitana de Santiago,13,Cerro Navia,13103,11.0,142465.0,2020-03-23,IM_interno,1.1944923328191634
Metropolitana de Santiago,13,Cerro Navia,13103,11.0,142465.0,2020-03-24,IM_interno,1.2307413120406496
Metropolitana de Santiago,13,Cerro Navia,13103,11.0,142465.0,2020-03-25,IM_interno,1.2584611196806097
Metropolitana de Santiago,13,Cerro Navia,13103,11.0,142465.0,2020-03-26,IM_interno,1.3254695581163234
Metropolitana de Santiago,13,Cerro Navia,13103,11.0,142465.0,2020-03-27,IM_interno,1.3955176481263043
Metropolitana de Santiago,13,Cerro Navia,13103,11.0,142465.0,2020-03-28,IM_interno,1.3733780963614917
Metropolitana de Santiago,13,Cerro Navia,13103,11.0,142465.0,2020-03-29,IM_interno,1.3355866073858995
Metropolitana de Santiago,13,Cerro Navia,13103,11.0,142465.0,2020-03-30,IM_interno,1.3785954087650851
Metropolitana de Santiago,13,Cerro Navia,13103,11.0,142465.0,2020-03-31,IM_interno,1.44741856455857
Metropolitana de Santiago,13,Cerro Navia,13103,11.0,142465.0,2020-04-01,IM_interno,1.4082206696307051
Metropolitana de Santiago,13,Cerro Navia,13103,11.0,142465.0,2020-04-02,IM_interno,1.3522366391434535
Metropolitana de Santiago,13,Cerro Navia,13103,11.0,142465.0,2020-04-03,IM_interno,1.3734234642954362
Metropolitana de Santiago,13,Cerro Navia,13103,11.0,142465.0,2020-04-04,IM_interno,1.3809091733962435
Metropolitana de Santiago,13,Cerro Navia,13103,11.0,142465.0,2020-04-05,IM_interno,1.3731058887578258
Metropolitana de Santiago,13,Cerro Navia,13103,11.0,142465.0,2020-04-06,IM_interno,1.3259686053897106
Metropolitana de Santiago,13,Cerro Navia,13103,11.0,142465.0,2020-04-07,IM_interno,1.3348607204427911
Metropolitana de Santiago,13,Cerro Navia,13103,11.0,142465.0,2020-04-08,IM_interno,1.4368932038834952
Metropolitana de Santiago,13,Cerro Navia,13103,11.0,142465.0,2020-04-09,IM_interno,1.6617820524453315
Metropolitana de Santiago,13,Cerro Navia,13103,11.0,142465.0,2020-04-10,IM_interno,1.5064876145540331
Metropolitana de Santiago,13,Cerro Navia,13103,11.0,142465.0,2020-04-11,IM_interno,1.5180110697758824
Metropolitana de Santiago,13,Cerro Navia,13103,11.0,142465.0,2020-04-12,IM_interno,1.5170583431630524
Metropolitana de Santiago,13,San Joaquín,13129,9.7,103485.0,2020-02-26,IM_interno,1.5338814150473343
Metropolitana de Santiago,13,San Joaquín,13129,9.7,103485.0,2020-02-27,IM_interno,1.4438631456568676
Metropolitana de Santiago,13,San Joaquín,13129,9.7,103485.0,2020-02-28,IM_interno,1.5414382992858329
Metropolitana de Santiago,13,San Joaquín,13129,9.7,103485.0,2020-02-29,IM_interno,1.4538282677296133
Metropolitana de Santiago,13,San Joaquín,13129,9.7,103485.0,2020-03-01,IM_interno,1.1288822454741738
Metropolitana de Santiago,13,San Joaquín,13129,9.7,103485.0,2020-03-02,IM_interno,1.5416874273376515
Metropolitana de Santiago,13,San Joaquín,13129,9.7,103485.0,2020-03-03,IM_interno,1.5237502076067098
Metropolitana de Santiago,13,San Joaquín,13129,9.7,103485.0,2020-03-04,IM_interno,1.4721807008802523
Metropolitana de Santiago,13,San Joaquín,13129,9.7,103485.0,2020-03-05,IM_interno,1.4578143165587112
Metropolitana de Santiago,13,San Joaquín,13129,9.7,103485.0,2020-03-06,IM_interno,1.6512207274539112
Metropolitana de Santiago,13,San Joaquín,13129,9.7,103485.0,2020-03-07,IM_interno,1.368045175220063
Metropolitana de Santiago,13,San Joaquín,13129,9.7,103485.0,2020-03-08,IM_interno,1.2031224049161269
Metropolitana de Santiago,13,San Joaquín,13129,9.7,103485.0,2020-03-09,IM_interno,1.5883574157116758
Metropolitana de Santiago,13,San Joaquín,13129,9.7,103485.0,2020-03-10,IM_interno,1.6308752698887228
Metropolitana de Santiago,13,San Joaquín,13129,9.7,103485.0,2020-03-11,IM_interno,1.6454077395781432
Metropolitana de Santiago,13,San Joaquín,13129,9.7,103485.0,2020-03-12,IM_interno,1.7792725460886896
Metropolitana de Santiago,13,San Joaquín,13129,9.7,103485.0,2020-03-13,IM_interno,1.729696063776781
Metropolitana de Santiago,13,San Joaquín,13129,9.7,103485.0,2020-03-14,IM_interno,1.4225211758844043
Metropolitana de Santiago,13,San Joaquín,13129,9.7,103485.0,2020-03-15,IM_interno,1.27553562531141
Metropolitana de Santiago,13,San Joaquín,13129,9.7,103485.0,2020-03-16,IM_interno,1.4626307922272048
Metropolitana de Santiago,13,San Joaquín,13129,9.7,103485.0,2020-03-17,IM_interno,1.3079222720478323
Metropolitana de Santiago,13,San Joaquín,13129,9.7,103485.0,2020-03-18,IM_interno,1.2876598571665836
Metropolitana de Santiago,13,San Joaquín,13129,9.7,103485.0,2020-03-19,IM_interno,1.3181365221723966
Metropolitana de Santiago,13,San Joaquín,13129,9.7,103485.0,2020-03-20,IM_interno,1.2295299784089022
Metropolitana de Santiago,13,San Joaquín,13129,9.7,103485.0,2020-03-21,IM_interno,1.028649725959143
Metropolitana de Santiago,13,San Joaquín,13129,9.7,103485.0,2020-03-22,IM_interno,0.9446935724962632
Metropolitana de Santiago,13,San Joaquín,13129,9.7,103485.0,2020-03-23,IM_interno,1.1053811659192825
