Region,Codigo region,Comuna,Codigo comuna,Superficie_km2,Poblacion,IM_interno,IM_externo,IM,Fecha
Ñuble,16,Ñiquén,16303,492.34,11567.0,0.627423823,5.817174515,6.444598338,2020-04-13
Ñuble,16,Ñiquén,16303,492.34,11567.0,0.720221607,5.371191136,6.091412742,2020-04-14
Ñuble,16,Ñiquén,16303,492.34,11567.0,0.7243767309999999,5.915512465,6.6398891970000005,2020-04-15
Ñuble,16,Ñiquén,16303,492.34,11567.0,0.639889197,5.713296399,6.353185596,2020-04-16
Ñuble,16,Ñiquén,16303,492.34,11567.0,0.756232687,6.28531856,7.041551247,2020-04-17
Ñuble,16,Ñiquén,16303,492.34,11567.0,0.774238227,5.047091413,5.82132964,2020-04-18
Ñuble,16,Ñiquén,16303,492.34,11567.0,0.6509695289999999,4.685595568,5.336565097,2020-04-19
Ñuble,16,Ñiquén,16303,492.34,11567.0,0.6994459829999999,5.77700831,6.476454294,2020-04-20
Ñuble,16,Ñiquén,16303,492.34,11567.0,0.7936288090000001,6.0720221610000005,6.86565097,2020-04-21
Ñuble,16,Ñiquén,16303,492.34,11567.0,0.612188366,6.477839335,7.090027701,2020-04-22
Ñuble,16,Ñiquén,16303,492.34,11567.0,0.752077562,6.534626039,7.286703601,2020-04-23
Ñuble,16,Ñiquén,16303,492.34,11567.0,0.657894737,6.1398891970000005,6.797783934,2020-04-24
Ñuble,16,Ñiquén,16303,492.34,11567.0,0.6717451520000001,5.307479224,5.979224377,2020-04-25
Ñuble,16,Ñiquén,16303,492.34,11567.0,0.797783934,4.494459834,5.2922437669999995,2020-04-26
Ñuble,16,Ñiquén,16303,492.34,11567.0,0.749307479,4.686980609,5.436288089,2020-04-27
Ñuble,16,Ñiquén,16303,492.34,11567.0,0.824099723,5.566481994,6.390581717000001,2020-04-28
Ñuble,16,Ñiquén,16303,492.34,11567.0,0.732686981,6.6398891970000005,7.372576177000001,2020-04-30
Ñuble,16,Ñiquén,16303,492.34,11567.0,0.7313019390000001,4.8850415510000005,5.61634349,2020-05-01
Ñuble,16,Ñiquén,16303,492.34,11567.0,0.717451524,4.72299169,5.440443212999999,2020-05-02
Ñuble,16,Ñiquén,16303,492.34,11567.0,0.655124654,4.64265928,5.297783934,2020-05-03
Ñuble,16,Ñiquén,16303,492.34,11567.0,0.645429363,6.373961219,7.019390582000001,2020-05-04
Ñuble,16,Ñiquén,16303,492.34,11567.0,0.646814404,6.353185596,7.0,2020-05-05
Ñuble,16,Ñiquén,16303,492.34,11567.0,0.721606648,6.594182825,7.315789474,2020-05-06
Ñuble,16,Ñiquén,16303,492.34,11567.0,0.494459834,4.891966759,5.3864265929999995,2020-05-07
Ñuble,16,Ñiquén,16303,492.34,11567.0,0.7936288090000001,7.61634349,8.409972299,2020-05-08
Ñuble,16,Ñiquén,16303,492.34,11567.0,0.8518005540000001,6.498614957999999,7.3504155120000005,2020-05-09
Ñuble,16,Ñiquén,16303,492.34,11567.0,0.721606648,5.382271468,6.103878116000001,2020-05-10
Ñuble,16,Ñiquén,16303,492.34,11567.0,0.774238227,6.675900277,7.450138504,2020-05-11
Ñuble,16,Ñiquén,16303,492.34,11567.0,0.684210526,6.700831025,7.3850415510000005,2020-05-12
Ñuble,16,Ñiquén,16303,492.34,11567.0,0.681440443,6.606648198999999,7.288088642999999,2020-05-13
Ñuble,16,Ñiquén,16303,492.34,11567.0,0.630193906,7.002770083,7.632963988999999,2020-05-14
Ñuble,16,Ñiquén,16303,492.34,11567.0,0.70498615,7.925207756,8.630193906,2020-05-15
Ñuble,16,Ñiquén,16303,492.34,11567.0,1.3088642659999998,7.0457063710000005,8.354570637,2020-05-16
Ñuble,16,Ñiquén,16303,492.34,11567.0,0.745152355,5.274238227,6.019390582000001,2020-05-17
Metropolitana de Santiago,13,Ñuñoa,13120,16.89,250192.0,4.051527087,4.687738103,8.73926519,2020-04-13
Metropolitana de Santiago,13,Ñuñoa,13120,16.89,250192.0,4.076451217,4.7061191110000005,8.782570328,2020-04-14
Metropolitana de Santiago,13,Ñuñoa,13120,16.89,250192.0,4.1333591610000004,4.700415402,8.833774564,2020-04-15
Metropolitana de Santiago,13,Ñuñoa,13120,16.89,250192.0,3.9442543210000003,4.48518112,8.42943544,2020-04-16
Metropolitana de Santiago,13,Ñuñoa,13120,16.89,250192.0,4.021587998999999,4.796345322,8.81793332,2020-04-17
Metropolitana de Santiago,13,Ñuñoa,13120,16.89,250192.0,3.725985235,3.8647467769999997,7.590732012,2020-04-18
Metropolitana de Santiago,13,Ñuñoa,13120,16.89,250192.0,3.490088461,3.468005424,6.958093885,2020-04-19
Metropolitana de Santiago,13,Ñuñoa,13120,16.89,250192.0,4.140784743999999,4.974839112,9.115623857000001,2020-04-20
Metropolitana de Santiago,13,Ñuñoa,13120,16.89,250192.0,4.185230624,5.0128494869999995,9.19808011,2020-04-21
Metropolitana de Santiago,13,Ñuñoa,13120,16.89,250192.0,4.3446977030000005,5.313617873,9.658315577,2020-04-22
Metropolitana de Santiago,13,Ñuñoa,13120,16.89,250192.0,4.23512193,5.401820882000001,9.636942812000001,2020-04-23
Metropolitana de Santiago,13,Ñuñoa,13120,16.89,250192.0,4.34837821,5.561244915,9.909623125,2020-04-24
Metropolitana de Santiago,13,Ñuñoa,13120,16.89,250192.0,3.98857106,4.410667011,8.399238071000001,2020-04-25
Metropolitana de Santiago,13,Ñuñoa,13120,16.89,250192.0,3.573405652,3.7817739610000003,7.355179613,2020-04-26
Metropolitana de Santiago,13,Ñuñoa,13120,16.89,250192.0,4.144702008,5.263661996000001,9.408364004,2020-04-27
Metropolitana de Santiago,13,Ñuñoa,13120,16.89,250192.0,3.7783086889999997,4.947698068999999,8.726006757999999,2020-04-28
Metropolitana de Santiago,13,Ñuñoa,13120,16.89,250192.0,3.704741611,5.128042875,8.832784486,2020-04-30
Metropolitana de Santiago,13,Ñuñoa,13120,16.89,250192.0,3.018639289,3.4892920939999996,6.507931383,2020-05-01
Metropolitana de Santiago,13,Ñuñoa,13120,16.89,250192.0,3.406685177,4.1183358089999995,7.525020985,2020-05-02
Metropolitana de Santiago,13,Ñuñoa,13120,16.89,250192.0,3.0140978460000003,3.450808205,6.46490605,2020-05-03
Metropolitana de Santiago,13,Ñuñoa,13120,16.89,250192.0,3.8377348739999997,5.232431502,9.070166376,2020-05-04
Metropolitana de Santiago,13,Ñuñoa,13120,16.89,250192.0,3.8555777960000004,5.321968963,9.17754676,2020-05-05
Metropolitana de Santiago,13,Ñuñoa,13120,16.89,250192.0,3.863606035,5.255181765,9.118787801,2020-05-06
Metropolitana de Santiago,13,Ñuñoa,13120,16.89,250192.0,2.799896688,3.9906803560000004,6.790577043,2020-05-07
Metropolitana de Santiago,13,Ñuñoa,13120,16.89,250192.0,4.162975399,5.85628807,10.01926347,2020-05-08
Metropolitana de Santiago,13,Ñuñoa,13120,16.89,250192.0,3.956587245,4.4094616989999995,8.366048944,2020-05-09
Metropolitana de Santiago,13,Ñuñoa,13120,16.89,250192.0,3.5251286019999997,3.883558253,7.408686856,2020-05-10
Metropolitana de Santiago,13,Ñuñoa,13120,16.89,250192.0,4.114612255,5.056929468,9.171541722999999,2020-05-11
Metropolitana de Santiago,13,Ñuñoa,13120,16.89,250192.0,4.108155227,5.05443275,9.162587977000001,2020-05-12
Metropolitana de Santiago,13,Ñuñoa,13120,16.89,250192.0,4.3604959,5.4429952,9.803491099999999,2020-05-13
Metropolitana de Santiago,13,Ñuñoa,13120,16.89,250192.0,4.407998106,5.581950452999999,9.989948559,2020-05-14
Metropolitana de Santiago,13,Ñuñoa,13120,16.89,250192.0,4.636146445,5.934224402999999,10.57037085,2020-05-15
Metropolitana de Santiago,13,Ñuñoa,13120,16.89,250192.0,3.3052237360000003,3.486989088,6.792212824,2020-05-16
Metropolitana de Santiago,13,Ñuñoa,13120,16.89,250192.0,3.026861238,3.1376853710000003,6.164546608999999,2020-05-17
Valparaíso,5,Algarrobo,5602,176.3,15174.0,4.32991429,2.025432064,6.355346354,2020-04-13
Valparaíso,5,Algarrobo,5602,176.3,15174.0,4.232260784,2.062385837,6.294646621,2020-04-14
Valparaíso,5,Algarrobo,5602,176.3,15174.0,4.184768863,2.024026978,6.208795841000001,2020-04-15
Valparaíso,5,Algarrobo,5602,176.3,15174.0,4.1635520580000005,2.07854433,6.242096388999999,2020-04-16
Valparaíso,5,Algarrobo,5602,176.3,15174.0,4.309821554,2.199803288,6.509624842000001,2020-04-17
Valparaíso,5,Algarrobo,5602,176.3,15174.0,4.082197555,1.933679921,6.015877476,2020-04-18
Valparaíso,5,Algarrobo,5602,176.3,15174.0,3.7906421239999997,1.8170577490000002,5.607699874,2020-04-19
Valparaíso,5,Algarrobo,5602,176.3,15174.0,4.416327104,2.133623718,6.5499508220000004,2020-04-20
Valparaíso,5,Algarrobo,5602,176.3,15174.0,4.300688492,2.104819446,6.405507939,2020-04-21
Valparaíso,5,Algarrobo,5602,176.3,15174.0,4.419137277,2.0500210759999997,6.469158352999999,2020-04-22
Valparaíso,5,Algarrobo,5602,176.3,15174.0,4.495714486000001,2.186314458,6.682028945,2020-04-23
Valparaíso,5,Algarrobo,5602,176.3,15174.0,4.56976254,2.29577069,6.86553323,2020-04-24
Valparaíso,5,Algarrobo,5602,176.3,15174.0,4.302796122,2.1735281719999997,6.476324293999999,2020-04-25
Valparaíso,5,Algarrobo,5602,176.3,15174.0,3.8594913589999997,1.8905437680000001,5.750035127,2020-04-26
Valparaíso,5,Algarrobo,5602,176.3,15174.0,4.4223689760000005,2.125474217,6.547843192,2020-04-27
Valparaíso,5,Algarrobo,5602,176.3,15174.0,4.362793312,2.16341155,6.526204862,2020-04-28
Valparaíso,5,Algarrobo,5602,176.3,15174.0,4.44470985,2.1413516930000003,6.586061543,2020-04-30
Valparaíso,5,Algarrobo,5602,176.3,15174.0,3.841506253,1.8839398619999999,5.725446115,2020-05-01
Valparaíso,5,Algarrobo,5602,176.3,15174.0,4.112547422,1.970914711,6.083462132999999,2020-05-02
Valparaíso,5,Algarrobo,5602,176.3,15174.0,3.9071237880000003,1.8430518480000002,5.750175636,2020-05-03
Valparaíso,5,Algarrobo,5602,176.3,15174.0,4.671490797,2.236054517,6.907545314,2020-05-04
Valparaíso,5,Algarrobo,5602,176.3,15174.0,4.547562175,2.327244626,6.874806801,2020-05-05
Valparaíso,5,Algarrobo,5602,176.3,15174.0,4.601236476,2.309962063,6.911198539,2020-05-06
Valparaíso,5,Algarrobo,5602,176.3,15174.0,3.3077139239999997,1.710833216,5.018547141,2020-05-07
Valparaíso,5,Algarrobo,5602,176.3,15174.0,4.722214416,2.2179289030000002,6.940143319,2020-05-08
Valparaíso,5,Algarrobo,5602,176.3,15174.0,4.513137558,2.035970212,6.54910777,2020-05-09
Valparaíso,5,Algarrobo,5602,176.3,15174.0,4.241112828,1.9915694819999998,6.23268231,2020-05-10
Valparaíso,5,Algarrobo,5602,176.3,15174.0,4.405226921000001,2.11170437,6.516931291000001,2020-05-11
Valparaíso,5,Algarrobo,5602,176.3,15174.0,4.281719826000001,2.074048054,6.35576788,2020-05-12
Valparaíso,5,Algarrobo,5602,176.3,15174.0,4.658001967,2.1221020090000002,6.780103976,2020-05-13
Valparaíso,5,Algarrobo,5602,176.3,15174.0,4.723197977,2.197274132,6.920472108999999,2020-05-14
Valparaíso,5,Algarrobo,5602,176.3,15174.0,4.8405226919999995,2.205002108,7.045524799999999,2020-05-15
Valparaíso,5,Algarrobo,5602,176.3,15174.0,4.2252353519999994,1.909793452,6.135028804,2020-05-16
Valparaíso,5,Algarrobo,5602,176.3,15174.0,3.9168188839999996,1.741042574,5.657861457999999,2020-05-17
Metropolitana de Santiago,13,Alhué,13502,844.43,7405.0,0.0,0.074229692,0.074229692,2020-04-13
Metropolitana de Santiago,13,Alhué,13502,844.43,7405.0,0.0,0.085434174,0.085434174,2020-04-14
Metropolitana de Santiago,13,Alhué,13502,844.43,7405.0,0.0,0.043417367000000005,0.043417367000000005,2020-04-15
Metropolitana de Santiago,13,Alhué,13502,844.43,7405.0,0.0,0.06442577,0.06442577,2020-04-16
Metropolitana de Santiago,13,Alhué,13502,844.43,7405.0,0.0,0.074229692,0.074229692,2020-04-17
Metropolitana de Santiago,13,Alhué,13502,844.43,7405.0,0.0,0.018207283,0.018207283,2020-04-18
Metropolitana de Santiago,13,Alhué,13502,844.43,7405.0,0.0,0.019607843,0.019607843,2020-04-19
Metropolitana de Santiago,13,Alhué,13502,844.43,7405.0,0.0,0.079831933,0.079831933,2020-04-20
Metropolitana de Santiago,13,Alhué,13502,844.43,7405.0,0.0,0.056022409,0.056022409,2020-04-21
Metropolitana de Santiago,13,Alhué,13502,844.43,7405.0,0.0,0.071428571,0.071428571,2020-04-22
Metropolitana de Santiago,13,Alhué,13502,844.43,7405.0,0.0,0.05462184900000001,0.05462184900000001,2020-04-23
Metropolitana de Santiago,13,Alhué,13502,844.43,7405.0,0.0,0.098039216,0.098039216,2020-04-24
Metropolitana de Santiago,13,Alhué,13502,844.43,7405.0,0.0,0.077030812,0.077030812,2020-04-25
Metropolitana de Santiago,13,Alhué,13502,844.43,7405.0,0.0,0.049019608,0.049019608,2020-04-26
Metropolitana de Santiago,13,Alhué,13502,844.43,7405.0,0.0,0.058823529000000006,0.058823529000000006,2020-04-27
Metropolitana de Santiago,13,Alhué,13502,844.43,7405.0,0.0,0.06162465,0.06162465,2020-04-28
Metropolitana de Santiago,13,Alhué,13502,844.43,7405.0,0.0,0.10364145699999999,0.10364145699999999,2020-04-30
Metropolitana de Santiago,13,Alhué,13502,844.43,7405.0,0.0,0.039215686,0.039215686,2020-05-01
Metropolitana de Santiago,13,Alhué,13502,844.43,7405.0,0.0,0.025210084,0.025210084,2020-05-02
Metropolitana de Santiago,13,Alhué,13502,844.43,7405.0,0.0,0.032212885,0.032212885,2020-05-03
Metropolitana de Santiago,13,Alhué,13502,844.43,7405.0,0.0,0.10924369699999999,0.10924369699999999,2020-05-04
Metropolitana de Santiago,13,Alhué,13502,844.43,7405.0,0.0,0.074229692,0.074229692,2020-05-05
Metropolitana de Santiago,13,Alhué,13502,844.43,7405.0,0.0,0.081232493,0.081232493,2020-05-06
Metropolitana de Santiago,13,Alhué,13502,844.43,7405.0,0.0,0.10504201699999999,0.10504201699999999,2020-05-07
Metropolitana de Santiago,13,Alhué,13502,844.43,7405.0,0.0,0.074229692,0.074229692,2020-05-08
Metropolitana de Santiago,13,Alhué,13502,844.43,7405.0,0.0,0.043417367000000005,0.043417367000000005,2020-05-09
Metropolitana de Santiago,13,Alhué,13502,844.43,7405.0,0.0,0.037815126,0.037815126,2020-05-10
Metropolitana de Santiago,13,Alhué,13502,844.43,7405.0,0.0,0.081232493,0.081232493,2020-05-11
Metropolitana de Santiago,13,Alhué,13502,844.43,7405.0,0.0,0.075630252,0.075630252,2020-05-12
Metropolitana de Santiago,13,Alhué,13502,844.43,7405.0,0.0,0.081232493,0.081232493,2020-05-13
Metropolitana de Santiago,13,Alhué,13502,844.43,7405.0,0.0,0.117647059,0.117647059,2020-05-14
Metropolitana de Santiago,13,Alhué,13502,844.43,7405.0,0.0,0.085434174,0.085434174,2020-05-15
Metropolitana de Santiago,13,Alhué,13502,844.43,7405.0,0.0,0.028011203999999998,0.028011203999999998,2020-05-16
Metropolitana de Santiago,13,Alhué,13502,844.43,7405.0,0.0,0.030812325,0.030812325,2020-05-17
Biobío,8,Alto Biobío,8314,2124.77,6775.0,0.16032888,0.157245632,0.317574512,2020-04-13
Biobío,8,Alto Biobío,8314,2124.77,6775.0,0.132579651,0.156217883,0.288797533,2020-04-14
Biobío,8,Alto Biobío,8314,2124.77,6775.0,0.132579651,0.17368962,0.30626927,2020-04-15
Biobío,8,Alto Biobío,8314,2124.77,6775.0,0.147995889,0.15005138699999998,0.298047276,2020-04-16
Biobío,8,Alto Biobío,8314,2124.77,6775.0,0.197327852,0.202466598,0.39979445,2020-04-17
Biobío,8,Alto Biobío,8314,2124.77,6775.0,0.11099691699999999,0.10688592,0.217882837,2020-04-18
Biobío,8,Alto Biobío,8314,2124.77,6775.0,0.130524152,0.11099691699999999,0.24152106899999998,2020-04-19
Biobío,8,Alto Biobío,8314,2124.77,6775.0,0.18602261,0.176772867,0.36279547799999995,2020-04-20
Biobío,8,Alto Biobío,8314,2124.77,6775.0,0.16443987699999998,0.168550874,0.33299075,2020-04-21
Biobío,8,Alto Biobío,8314,2124.77,6775.0,0.231243577,0.224049332,0.45529290899999997,2020-04-22
Biobío,8,Alto Biobío,8314,2124.77,6775.0,0.18602261,0.166495375,0.352517986,2020-04-23
Biobío,8,Alto Biobío,8314,2124.77,6775.0,0.168550874,0.18191161399999997,0.35046248700000004,2020-04-24
Biobío,8,Alto Biobío,8314,2124.77,6775.0,0.132579651,0.12024666,0.25282631,2020-04-25
Biobío,8,Alto Biobío,8314,2124.77,6775.0,0.126413155,0.135662898,0.26207605300000003,2020-04-26
Biobío,8,Alto Biobío,8314,2124.77,6775.0,0.166495375,0.154162384,0.32065776,2020-04-27
Biobío,8,Alto Biobío,8314,2124.77,6775.0,0.17266187100000002,0.17882836600000002,0.351490236,2020-04-28
Biobío,8,Alto Biobío,8314,2124.77,6775.0,0.23227132600000003,0.193216855,0.425488181,2020-04-30
Biobío,8,Alto Biobío,8314,2124.77,6775.0,0.084275437,0.176772867,0.261048304,2020-05-01
Biobío,8,Alto Biobío,8314,2124.77,6775.0,0.0,0.057553957,0.057553957,2020-05-02
Biobío,8,Alto Biobío,8314,2124.77,6775.0,0.145940391,0.193216855,0.339157246,2020-05-03
Biobío,8,Alto Biobío,8314,2124.77,6775.0,0.18705036,0.21479958899999999,0.401849949,2020-05-04
Biobío,8,Alto Biobío,8314,2124.77,6775.0,0.19218910600000003,0.211716341,0.40390544700000003,2020-05-05
Biobío,8,Alto Biobío,8314,2124.77,6775.0,0.23021582699999998,0.225077081,0.45529290899999997,2020-05-06
Biobío,8,Alto Biobío,8314,2124.77,6775.0,0.208633094,0.202466598,0.411099692,2020-05-07
Biobío,8,Alto Biobío,8314,2124.77,6775.0,0.303186023,0.299075026,0.602261048,2020-05-08
Biobío,8,Alto Biobío,8314,2124.77,6775.0,0.163412127,0.202466598,0.365878726,2020-05-09
Biobío,8,Alto Biobío,8314,2124.77,6775.0,0.135662898,0.135662898,0.271325797,2020-05-10
Biobío,8,Alto Biobío,8314,2124.77,6775.0,0.179856115,0.203494347,0.383350462,2020-05-11
Biobío,8,Alto Biobío,8314,2124.77,6775.0,0.18088386399999998,0.20452209699999999,0.385405961,2020-05-12
Biobío,8,Alto Biobío,8314,2124.77,6775.0,0.202466598,0.197327852,0.39979445,2020-05-13
Biobío,8,Alto Biobío,8314,2124.77,6775.0,0.282631038,0.182939363,0.465570401,2020-05-14
Biobío,8,Alto Biobío,8314,2124.77,6775.0,0.258992806,0.22199383399999997,0.480986639,2020-05-15
Biobío,8,Alto Biobío,8314,2124.77,6775.0,0.188078109,0.154162384,0.342240493,2020-05-16
Biobío,8,Alto Biobío,8314,2124.77,6775.0,0.153134635,0.140801644,0.29393628,2020-05-17
Atacama,3,Alto del Carmen,3302,6155.88,5729.0,0.639740019,0.21402042699999999,0.8537604459999999,2020-04-13
Atacama,3,Alto del Carmen,3302,6155.88,5729.0,0.794336119,0.18802228399999998,0.982358403,2020-04-14
Atacama,3,Alto del Carmen,3302,6155.88,5729.0,1.053853296,0.171309192,1.225162488,2020-04-15
Atacama,3,Alto del Carmen,3302,6155.88,5729.0,1.045961003,0.18012999100000002,1.226090994,2020-04-16
Atacama,3,Alto del Carmen,3302,6155.88,5729.0,1.08727948,0.236768802,1.3240482820000001,2020-04-17
Atacama,3,Alto del Carmen,3302,6155.88,5729.0,0.9182915509999999,0.160167131,1.078458682,2020-04-18
Atacama,3,Alto del Carmen,3302,6155.88,5729.0,0.862116992,0.110492108,0.972609099,2020-04-19
Atacama,3,Alto del Carmen,3302,6155.88,5729.0,1.053853296,0.207056639,1.260909935,2020-04-20
Atacama,3,Alto del Carmen,3302,6155.88,5729.0,1.146703807,0.19962859800000002,1.346332405,2020-04-21
Atacama,3,Alto del Carmen,3302,6155.88,5729.0,1.009285051,0.142525534,1.151810585,2020-04-22
Atacama,3,Alto del Carmen,3302,6155.88,5729.0,1.073351903,0.128133705,1.201485608,2020-04-23
Atacama,3,Alto del Carmen,3302,6155.88,5729.0,1.036675952,0.197307335,1.233983287,2020-04-24
Atacama,3,Alto del Carmen,3302,6155.88,5729.0,0.879758589,0.108170845,0.9879294340000001,2020-04-25
Atacama,3,Alto del Carmen,3302,6155.88,5729.0,0.831012071,0.064531105,0.895543175,2020-04-26
Atacama,3,Alto del Carmen,3302,6155.88,5729.0,1.012070566,0.176880223,1.188950789,2020-04-27
Atacama,3,Alto del Carmen,3302,6155.88,5729.0,0.985608171,0.155060353,1.140668524,2020-04-28
Atacama,3,Alto del Carmen,3302,6155.88,5729.0,1.029712163,0.21448468,1.2441968429999999,2020-04-30
Atacama,3,Alto del Carmen,3302,6155.88,5729.0,0.8133704740000001,0.08402971199999999,0.8974001859999999,2020-05-01
Atacama,3,Alto del Carmen,3302,6155.88,5729.0,0.762766945,0.130454968,0.893221913,2020-05-02
Atacama,3,Alto del Carmen,3302,6155.88,5729.0,0.759517177,0.09238625800000001,0.851903435,2020-05-03
Atacama,3,Alto del Carmen,3302,6155.88,5729.0,0.9902506959999999,0.18662952600000002,1.176880223,2020-05-04
Atacama,3,Alto del Carmen,3302,6155.88,5729.0,1.0965645309999998,0.177344475,1.273909006,2020-05-05
Atacama,3,Alto del Carmen,3302,6155.88,5729.0,1.146703807,0.191272052,1.3379758590000002,2020-05-06
Atacama,3,Alto del Carmen,3302,6155.88,5729.0,0.8133704740000001,0.16898792899999998,0.982358403,2020-05-07
Atacama,3,Alto del Carmen,3302,6155.88,5729.0,1.093314763,0.239090065,1.332404828,2020-05-08
Atacama,3,Alto del Carmen,3302,6155.88,5729.0,0.9503249770000001,0.155060353,1.10538533,2020-05-09
Atacama,3,Alto del Carmen,3302,6155.88,5729.0,0.887650882,0.09377901599999999,0.981429898,2020-05-10
Atacama,3,Alto del Carmen,3302,6155.88,5729.0,1.097493036,0.18337975899999998,1.280872795,2020-05-11
Atacama,3,Alto del Carmen,3302,6155.88,5729.0,1.092850511,0.18987929399999998,1.282729805,2020-05-12
Atacama,3,Alto del Carmen,3302,6155.88,5729.0,1.15273909,0.15459610000000001,1.30733519,2020-05-13
Atacama,3,Alto del Carmen,3302,6155.88,5729.0,1.124419684,0.14948932199999998,1.273909006,2020-05-14
Atacama,3,Alto del Carmen,3302,6155.88,5729.0,1.133240483,0.207520891,1.340761374,2020-05-15
Atacama,3,Alto del Carmen,3302,6155.88,5729.0,0.930362117,0.148096565,1.078458682,2020-05-16
Atacama,3,Alto del Carmen,3302,6155.88,5729.0,0.8426183840000001,0.083101207,0.9257195909999999,2020-05-17
Tarapacá,1,Alto Hospicio,1107,571.19,129999.0,3.651673249,1.4644356680000001,5.116108917,2020-04-13
Tarapacá,1,Alto Hospicio,1107,571.19,129999.0,3.3791311580000003,1.207815423,4.586946581,2020-04-14
Tarapacá,1,Alto Hospicio,1107,571.19,129999.0,3.3701517360000004,1.206360424,4.57651216,2020-04-15
Tarapacá,1,Alto Hospicio,1107,571.19,129999.0,3.282934941,1.138890044,4.421824984,2020-04-16
Tarapacá,1,Alto Hospicio,1107,571.19,129999.0,3.466181667,1.2073997090000002,4.6735813760000005,2020-04-17
Tarapacá,1,Alto Hospicio,1107,571.19,129999.0,3.5170650589999997,1.0811057990000001,4.5981708580000005,2020-04-18
Tarapacá,1,Alto Hospicio,1107,571.19,129999.0,3.2239451260000003,0.953814176,4.177759302,2020-04-19
Tarapacá,1,Alto Hospicio,1107,571.19,129999.0,3.45200582,1.247391395,4.699397215,2020-04-20
Tarapacá,1,Alto Hospicio,1107,571.19,129999.0,3.513365205,1.206485138,4.719850343,2020-04-21
Tarapacá,1,Alto Hospicio,1107,571.19,129999.0,3.6195801289999996,1.251174392,4.870754521,2020-04-22
Tarapacá,1,Alto Hospicio,1107,571.19,129999.0,3.464061526,1.252255248,4.716316774,2020-04-23
Tarapacá,1,Alto Hospicio,1107,571.19,129999.0,3.5791727289999997,1.289544793,4.868717522,2020-04-24
Tarapacá,1,Alto Hospicio,1107,571.19,129999.0,3.5027644980000003,1.146040324,4.648804822,2020-04-25
Tarapacá,1,Alto Hospicio,1107,571.19,129999.0,3.239783829,1.018332987,4.258116816,2020-04-26
Tarapacá,1,Alto Hospicio,1107,571.19,129999.0,3.534067761,1.276699231,4.810766992,2020-04-27
Tarapacá,1,Alto Hospicio,1107,571.19,129999.0,3.3598420289999997,1.2269798379999999,4.586821867,2020-04-28
Tarapacá,1,Alto Hospicio,1107,571.19,129999.0,3.684639368,1.335980046,5.020619414,2020-04-30
Tarapacá,1,Alto Hospicio,1107,571.19,129999.0,3.604697568,1.0732903759999999,4.677987944,2020-05-01
Tarapacá,1,Alto Hospicio,1107,571.19,129999.0,3.710704635,1.168114737,4.878819372,2020-05-02
Tarapacá,1,Alto Hospicio,1107,571.19,129999.0,3.483184369,1.078902515,4.562086884,2020-05-03
Tarapacá,1,Alto Hospicio,1107,571.19,129999.0,3.764913739,1.351403035,5.1163167739999995,2020-05-04
Tarapacá,1,Alto Hospicio,1107,571.19,129999.0,3.81754313,1.363250883,5.180794014,2020-05-05
Tarapacá,1,Alto Hospicio,1107,571.19,129999.0,3.839575972,1.397048431,5.2366244019999995,2020-05-06
Tarapacá,1,Alto Hospicio,1107,571.19,129999.0,3.164872168,1.282893369,4.4477655369999995,2020-05-07
Tarapacá,1,Alto Hospicio,1107,571.19,129999.0,4.07844523,1.44664311,5.525088339,2020-05-08
Tarapacá,1,Alto Hospicio,1107,571.19,129999.0,3.951112035,1.3177302020000001,5.268842237,2020-05-09
Tarapacá,1,Alto Hospicio,1107,571.19,129999.0,4.106007067,1.256828102,5.362835168999999,2020-05-10
Tarapacá,1,Alto Hospicio,1107,571.19,129999.0,3.5676574519999997,1.319060486,4.886717938,2020-05-11
Tarapacá,1,Alto Hospicio,1107,571.19,129999.0,3.698524215,1.324007483,5.022531698,2020-05-12
Tarapacá,1,Alto Hospicio,1107,571.19,129999.0,4.10579921,1.4214508419999998,5.527250052,2020-05-13
Tarapacá,1,Alto Hospicio,1107,571.19,129999.0,4.446809395,1.4806069419999999,5.927416338,2020-05-14
Tarapacá,1,Alto Hospicio,1107,571.19,129999.0,4.644148826,1.519933486,6.1640823110000005,2020-05-15
Tarapacá,1,Alto Hospicio,1107,571.19,129999.0,2.695032218,0.7699023070000001,3.464934525,2020-05-16
Tarapacá,1,Alto Hospicio,1107,571.19,129999.0,2.8877987939999996,0.7773435879999999,3.665142382,2020-05-17
Los Lagos,10,Ancud,10202,1754.07,42458.0,3.8319834569999998,0.9714802690000001,4.803463726,2020-04-13
Los Lagos,10,Ancud,10202,1754.07,42458.0,2.9664828539999997,0.95045666,3.9169395139999996,2020-04-14
Los Lagos,10,Ancud,10202,1754.07,42458.0,3.389970705,0.8569705320000001,4.246941237,2020-04-15
Los Lagos,10,Ancud,10202,1754.07,42458.0,3.3554196110000003,0.806134758,4.161554368,2020-04-16
Los Lagos,10,Ancud,10202,1754.07,42458.0,3.6470790969999998,0.836636223,4.48371532,2020-04-17
Los Lagos,10,Ancud,10202,1754.07,42458.0,3.323022575,0.833017405,4.156039979,2020-04-18
Los Lagos,10,Ancud,10202,1754.07,42458.0,2.997328968,0.838876443,3.8362054110000003,2020-04-19
Los Lagos,10,Ancud,10202,1754.07,42458.0,3.758314665,0.966741341,4.725056006,2020-04-20
Los Lagos,10,Ancud,10202,1754.07,42458.0,3.7548681719999997,0.96191625,4.716784422,2020-04-21
