Region,Codigo region,Comuna,Codigo comuna,2020-02-26,2020-02-27,2020-02-28,2020-02-29,2020-03-01,2020-03-02,2020-03-03,2020-03-04,2020-03-05,2020-03-06,2020-03-07,2020-03-08,2020-03-09,2020-03-10,2020-03-11,2020-03-12,2020-03-13,2020-03-14,2020-03-15,2020-03-16,2020-03-17,2020-03-18,2020-03-19,2020-03-20,2020-03-21,2020-03-22,2020-03-23,2020-03-24,2020-03-25,2020-03-26,2020-03-27,2020-03-28,2020-03-29,2020-03-30,2020-03-31,2020-04-01,2020-04-02,2020-04-03,2020-04-04,2020-04-05,2020-04-06,2020-04-07,2020-04-08,2020-04-09,2020-04-10,2020-04-11,2020-04-12
La Araucanía,9,Renaico,9209,2,3,2,2,1,2,2,2,2,2,2,1,2,2,2,2,2,2,1,2,2,2,2,2,1,1,1,1,1,1,1,1,0,1,1,1,1,2,1,1,1,2,2,2,1,0,1
La Araucanía,9,Saavedra,9116,6,6,6,13,12,5,5,5,5,5,6,6,5,5,5,5,5,6,7,5,5,5,5,5,4,4,4,4,4,4,4,4,4,4,4,4,4,5,4,4,4,4,5,4,4,4,3
La Araucanía,9,Temuco,9101,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
La Araucanía,9,Teodoro Schmidt,9117,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1
La Araucanía,9,Toltén,9118,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,0,0,0,1,0,1,0,0,0,1,1,1,0,0,0
La Araucanía,9,Traiguén,9210,2,2,2,2,1,2,2,2,2,2,2,1,2,2,2,2,2,1,1,2,1,2,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0
La Araucanía,9,Victoria,9211,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,0,0,0
La Araucanía,9,Vilcún,9119,5,5,5,4,4,5,4,5,5,5,4,3,4,4,4,4,5,4,3,4,4,4,4,4,3,2,3,3,3,3,3,3,2,3,3,3,3,3,2,2,3,3,3,3,2,2,2
La Araucanía,9,Villarrica,9120,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Libertador General Bernardo O'Higgins,6,Chimbarongo,6303,4,4,4,4,3,3,3,3,3,4,3,3,3,3,3,3,4,3,3,3,2,2,2,2,2,1,2,2,2,2,2,1,1,2,2,2,2,2,1,1,2,2,2,2,1,1,1
Libertador General Bernardo O'Higgins,6,Chépica,6302,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,3,3,3,3,3,3,3,2,2,3,3,3,3,3,2,2,3,3,3,3,3,2,2,3,3,3,3,1,2,2
Libertador General Bernardo O'Higgins,6,Codegua,6102,5,5,5,4,3,5,5,5,5,5,4,3,5,5,5,5,6,5,4,5,5,5,4,4,3,2,4,4,4,4,4,3,2,4,4,4,4,4,3,2,4,4,4,4,2,2,2
Libertador General Bernardo O'Higgins,6,Coinco,6103,12,12,11,12,12,11,11,11,12,12,12,12,11,11,12,12,12,13,12,12,12,12,12,12,11,11,12,12,12,12,12,12,11,13,13,13,12,13,12,12,13,12,12,12,11,12,12
Libertador General Bernardo O'Higgins,6,Coltauco,6104,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,1,2,2,2,2,2,2,1,2,2,2,2,1,1,1
Libertador General Bernardo O'Higgins,6,Doñihue,6105,4,4,4,4,3,4,4,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4,3,3,3,2,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,2,3,2
Libertador General Bernardo O'Higgins,6,Graneros,6106,4,4,5,4,3,4,4,4,4,5,4,3,4,4,4,4,5,4,3,4,4,4,4,3,2,2,3,3,3,3,3,2,2,3,3,3,3,3,2,2,3,3,3,3,1,2,2
Libertador General Bernardo O'Higgins,6,La Estrella,6202,6,6,6,6,6,5,5,6,5,6,6,5,7,5,5,5,6,6,6,5,5,5,5,5,4,3,4,4,4,4,4,3,3,4,4,4,4,4,4,3,4,5,5,4,2,3,2
Libertador General Bernardo O'Higgins,6,Las Cabras,6107,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0
Libertador General Bernardo O'Higgins,6,Litueche,6203,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,3,2,3,2,2,2,2,2,1,1,2,2,2,2,2,1,1,2,2,2,2,2,1,1,2,2,2,2,1,1,1
Libertador General Bernardo O'Higgins,6,Lolol,6304,8,9,8,8,9,8,8,7,7,8,8,7,5,7,7,8,8,9,9,8,7,8,7,7,6,6,7,7,6,6,6,6,6,7,7,7,7,7,7,6,7,7,7,6,5,6,6
Libertador General Bernardo O'Higgins,6,Machalí,6108,2,2,2,2,2,2,3,3,3,3,2,2,3,3,3,3,3,2,2,2,2,2,2,2,1,1,1,1,1,1,2,1,1,2,2,2,1,2,1,1,2,2,2,2,1,1,1
Libertador General Bernardo O'Higgins,6,Malloa,6109,17,16,17,14,13,15,13,13,13,15,12,12,13,12,13,16,18,15,14,15,14,13,12,11,9,7,10,10,10,10,10,8,6,10,10,10,10,10,8,7,10,10,10,10,5,6,6
Libertador General Bernardo O'Higgins,6,Marchihue,6204,7,7,8,7,7,6,6,6,6,7,6,7,7,6,6,7,7,7,6,6,6,6,6,6,4,4,5,5,5,5,5,4,3,5,5,5,5,5,4,4,5,5,5,5,3,3,3
Libertador General Bernardo O'Higgins,6,Mostazal,6110,5,4,5,4,4,4,5,5,4,5,4,3,4,4,4,5,10,8,7,7,6,6,5,4,3,2,4,4,4,4,4,2,2,4,4,4,4,3,2,1,2,3,2,2,1,1,1
Libertador General Bernardo O'Higgins,6,Nancagua,6305,5,5,5,5,4,5,5,5,5,5,5,5,5,5,5,5,6,5,4,5,4,5,4,4,4,3,4,4,4,4,4,3,3,4,4,4,4,4,4,3,4,4,4,4,2,3,3
Libertador General Bernardo O'Higgins,6,Navidad,6205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Libertador General Bernardo O'Higgins,6,Olivar,6111,11,11,12,10,8,11,11,10,9,9,9,6,9,9,8,9,10,9,7,9,8,8,7,7,5,4,6,6,6,7,7,5,4,7,7,7,6,7,6,4,7,7,7,7,4,4,4
Libertador General Bernardo O'Higgins,6,Palmilla,6306,4,4,4,5,4,5,5,5,5,5,5,4,5,5,5,5,5,5,4,5,4,4,4,4,4,3,4,4,4,4,4,3,3,4,4,4,4,4,3,3,4,4,4,4,2,3,2
Libertador General Bernardo O'Higgins,6,Paredones,6206,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Libertador General Bernardo O'Higgins,6,Peralillo,6307,8,9,8,6,6,6,6,6,7,7,6,6,8,6,6,7,7,7,6,7,6,7,7,6,5,5,6,6,6,6,6,5,5,6,6,6,6,6,5,5,6,6,6,6,4,5,5
Libertador General Bernardo O'Higgins,6,Peumo,6112,5,5,5,5,4,5,5,5,5,5,5,4,5,5,4,5,5,5,4,4,6,4,4,4,3,2,4,4,4,4,4,3,3,4,4,4,3,4,3,3,4,4,4,4,2,2,3
Libertador General Bernardo O'Higgins,6,Pichidegua,6113,9,10,9,7,6,7,7,7,7,8,7,6,8,7,7,8,8,8,6,8,10,8,7,7,6,5,7,7,7,7,7,6,5,7,7,7,7,7,6,5,7,7,7,7,5,5,5
Libertador General Bernardo O'Higgins,6,Pichilemu,6201,1,1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Libertador General Bernardo O'Higgins,6,Placilla,6308,7,7,7,7,5,7,7,6,5,7,6,5,5,5,5,6,6,5,4,5,5,5,5,5,4,3,4,4,4,4,4,3,3,4,4,4,4,4,4,3,4,4,4,4,2,3,3
Libertador General Bernardo O'Higgins,6,Pumanque,6309,9,9,9,9,9,8,8,8,8,8,8,8,6,8,7,8,9,9,8,9,8,8,8,8,7,6,7,7,7,7,7,7,6,7,8,7,7,7,7,6,7,7,7,7,5,6,6
Libertador General Bernardo O'Higgins,6,Quinta de Tilcoco,6114,7,8,7,7,6,7,7,7,7,7,7,6,7,7,7,7,7,7,6,8,7,7,7,7,6,4,6,6,6,6,6,5,5,6,7,7,6,6,6,5,6,6,6,6,4,5,5
Libertador General Bernardo O'Higgins,6,Rancagua,6101,2,2,2,1,1,2,2,2,2,2,1,1,2,2,1,2,2,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,0,0,0
Libertador General Bernardo O'Higgins,6,Rengo,6115,4,4,4,3,3,4,3,3,4,4,3,3,3,4,3,4,4,3,3,4,3,3,3,3,2,1,2,2,3,3,3,2,1,3,3,3,2,3,2,1,2,2,2,2,1,1,1
Libertador General Bernardo O'Higgins,6,Requínoa,6116,9,9,9,8,7,8,8,8,7,8,7,5,7,7,7,7,8,7,6,7,7,6,6,6,4,3,5,5,5,5,5,4,3,5,5,5,5,5,4,3,5,5,5,5,2,3,2
Libertador General Bernardo O'Higgins,6,San Fernando,6301,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,0,0,0
Libertador General Bernardo O'Higgins,6,San Vicente,6117,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,2,3,3,3,3,3,3,2,3,3,3,3,2,2,2
Libertador General Bernardo O'Higgins,6,Santa Cruz,6310,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1
Los Lagos,10,Ancud,10202,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Los Lagos,10,Calbuco,10102,4,4,4,4,4,3,4,4,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,3,3,2,2,2,2,2,3,2,2,2,2,2,2,3,2,2,2,2
Los Lagos,10,Castro,10201,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Los Lagos,10,Chaitén,10401,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
Los Lagos,10,Chonchi,10203,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,2,2,3,2,2,2,2,1,2,2,2,2,2,1,1,2,2,2,2,2,2,1,2,2,2,2,1,1,1
Los Lagos,10,Cochamó,10103,2,2,2,2,2,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0
Los Lagos,10,Curaco de Vélez,10204,5,5,5,5,5,5,5,5,5,5,4,4,5,5,5,5,5,5,5,5,5,5,4,4,4,4,3,4,4,4,4,3,3,4,4,4,3,4,3,3,3,4,4,4,3,3,3
Los Lagos,10,Dalcahue,10205,4,4,4,5,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4,4,3,3,3,2,2,3,3,3,3,2,2,3,3,3,3,3,3,2,3,3,3,3,2,2,2
Los Lagos,10,Fresia,10104,4,4,4,4,4,4,4,4,4,4,4,3,3,4,3,3,3,4,4,4,3,4,4,4,4,3,3,3,4,4,4,3,3,3,3,4,3,3,3,3,3,3,4,4,2,3,3
Los Lagos,10,Frutillar,10105,6,6,6,6,6,5,5,5,5,5,5,4,4,5,5,5,5,5,4,4,4,4,4,4,3,2,3,3,3,3,3,3,2,3,3,3,3,3,3,2,3,3,3,3,2,2,2
Los Lagos,10,Futaleufú,10402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Los Lagos,10,Hualaihué,10403,5,5,5,5,5,5,5,5,5,5,5,4,4,5,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4,3,3,3,4,4,3,3,3,4,3
Los Lagos,10,Llanquihue,10107,7,7,7,7,7,7,7,7,6,7,6,5,6,7,7,7,7,7,6,6,6,6,5,5,5,4,4,4,5,5,5,4,3,5,5,5,4,4,4,3,5,5,5,5,3,3,3
Los Lagos,10,Los Muermos,10106,3,3,3,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,2,3,3,3,3,2,3,2,2,3,3,3,2,2,2
Los Lagos,10,Maullín,10108,5,5,6,6,7,5,5,5,5,5,5,5,4,5,4,4,4,5,5,4,4,4,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,3,4,4
Los Lagos,10,Osorno,10301,1,1,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Los Lagos,10,Palena,10404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Los Lagos,10,Puerto Montt,10101,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Los Lagos,10,Puerto Octay,10302,5,5,5,6,6,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,4,3,2,2,2
Los Lagos,10,Puerto Varas,10109,4,4,4,4,4,4,4,4,3,4,3,3,3,4,3,3,4,4,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,3,3,1,2,2
Los Lagos,10,Puqueldón,10206,6,6,6,6,5,5,5,6,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,4,4,5,5,4,4,4,4,5,5,5,5,4,4,4,5,5,5,5,4,4,4
Los Lagos,10,Purranque,10303,4,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,2,2
Los Lagos,10,Puyehue,10304,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0
Los Lagos,10,Queilén,10207,3,3,2,3,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,1,1,1,1
Los Lagos,10,Quellón,10208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Los Lagos,10,Quemchi,10209,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1
Los Lagos,10,Quinchao,10210,5,5,5,5,5,4,5,5,4,5,4,4,4,4,4,4,5,5,5,4,4,5,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4
Los Lagos,10,Río Negro,10305,8,8,8,7,6,7,7,6,6,6,5,4,6,6,6,6,6,5,5,5,5,5,5,5,4,3,4,4,4,4,4,3,2,4,3,3,3,3,3,2,3,3,3,3,2,2,2
Los Lagos,10,San Juan de la Costa,10306,2,2,2,3,3,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,2,1,2,2,2,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1
Los Lagos,10,San Pablo,10307,5,5,5,5,4,4,4,4,4,4,4,3,4,4,4,4,4,3,3,4,3,3,3,3,2,1,2,2,2,2,2,2,1,2,1,2,1,2,1,1,1,2,2,2,1,1,1
Los Ríos,14,Corral,14102,9,9,12,15,11,6,6,7,6,5,6,6,5,5,5,5,5,6,7,5,5,5,4,4,4,3,4,4,5,4,5,4,4,4,4,4,4,4,4,3,4,4,4,4,3,4,4
Los Ríos,14,Futrono,14202,5,5,5,7,6,3,3,3,3,3,3,3,2,2,2,2,3,3,3,2,2,2,2,2,2,1,2,2,2,2,2,1,1,2,2,2,2,2,2,1,2,2,2,2,1,1,1
Los Ríos,14,La Unión,14201,4,4,4,3,3,3,3,3,3,4,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,1,2,2,2,2,2,2,1,2,2,2,2,2,2,1,2,2,2,2,1,1,1
Los Ríos,14,Lago Ranco,14203,7,7,7,10,8,5,5,5,4,5,5,5,4,4,4,4,4,5,5,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3
Los Ríos,14,Lanco,14103,3,3,3,3,3,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1
Los Ríos,14,Los Lagos,14104,3,3,4,4,3,3,3,3,3,3,2,2,2,2,2,2,3,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0
Los Ríos,14,Mariquina,14106,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1
Los Ríos,14,Máfil,14105,10,10,10,9,9,8,7,8,7,8,6,6,7,7,7,7,8,7,6,7,5,7,6,6,5,3,4,4,4,4,5,4,2,4,4,4,4,4,3,2,4,4,4,4,2,2,2
Los Ríos,14,Paillaco,14107,6,6,6,6,6,5,5,5,5,5,4,4,5,5,5,5,5,5,4,5,4,4,4,4,3,2,3,3,3,3,3,2,2,3,3,3,3,3,2,2,3,3,3,3,2,2,2
Los Ríos,14,Panguipulli,14108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Los Ríos,14,Río Bueno,14204,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,2,2,2,2,2,2,1,1,2,2,2,2,2,2,1,2,2,2,2,2,2,1,2,2,2,2,1,1,1
Los Ríos,14,Valdivia,14101,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Magallanes y de la Antártica Chilena,12,Cabo de Hornos,12201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Magallanes y de la Antártica Chilena,12,Laguna Blanca,12102,18,15,19,18,17,14,14,15,13,19,15,15,14,15,14,15,17,15,16,12,11,10,8,9,6,6,5,5,5,5,6,5,4,4,5,7,3,3,2,2,3,4,4,5,2,2,2
Magallanes y de la Antártica Chilena,12,Natales,12401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Magallanes y de la Antártica Chilena,12,Porvenir,12301,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Magallanes y de la Antártica Chilena,12,Primavera,12302,2,2,2,2,1,2,2,2,2,2,1,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,0,0,1,1,1,1,1,0,1
Magallanes y de la Antártica Chilena,12,Punta Arenas,12101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Magallanes y de la Antártica Chilena,12,Río Verde,12103,0,3,3,4,4,3,4,4,4,4,3,3,3,4,3,4,4,3,3,2,3,3,2,2,2,3,3,3,3,3,3,4,3,2,3,4,2,2,1,1,2,3,3,3,1,2,2
Magallanes y de la Antártica Chilena,12,San Gregorio,12104,3,2,3,2,2,2,3,3,3,3,2,2,3,3,3,3,3,2,2,2,2,2,2,2,1,1,1,2,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1
Magallanes y de la Antártica Chilena,12,Timaukel,12303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Magallanes y de la Antártica Chilena,12,Torres del Paine,12402,7,8,8,8,5,6,5,5,6,6,5,5,5,5,5,5,7,7,6,4,4,2,2,2,1,0,1,1,1,1,1,1,0,1,1,1,1,1,0,0,1,1,1,1,0,0,0
Maule,7,Cauquenes,7201,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0,0,1,0,1,1,1,0,0,1,1,1,0,0,0,0
Maule,7,Chanco,7202,8,7,7,9,10,5,5,4,4,5,6,5,4,4,5,5,5,7,8,5,4,4,4,4,3,3,4,4,4,4,4,3,3,4,4,4,4,4,4,3,4,4,4,3,2,3,3
Maule,7,Colbún,7402,4,4,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,2,2,2,3,2,2,2,3,3,2,3,3,2,2,3,2,2,2,2,2
Maule,7,Constitución,7102,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Maule,7,Curepto,7103,4,3,3,4,4,2,2,2,2,3,3,3,2,2,2,3,3,3,3,2,2,2,2,2,2,1,2,2,2,2,2,1,1,2,2,2,2,2,1,1,2,2,2,2,1,1,1
Maule,7,Curicó,7301,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,1,1,1,1,1,0,0,1,1,1,1,0,0,0
Maule,7,Empedrado,7104,5,5,6,5,4,4,4,4,4,4,4,5,4,4,4,4,5,4,4,4,4,4,4,4,4,3,4,4,4,4,4,4,3,4,4,4,4,4,4,4,4,5,4,4,3,3,3
Maule,7,Hualañé,7302,4,4,5,5,6,4,3,3,3,4,5,5,3,3,3,3,4,4,5,3,3,3,3,3,3,2,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,1,1,2
Maule,7,Licantén,7303,6,5,5,6,7,3,3,3,3,4,5,6,3,3,3,3,4,5,5,3,2,3,2,2,2,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,1,1,1
Maule,7,Linares,7401,2,2,2,2,2,2,1,1,1,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,1,1,1,1,1,0,0,1,1,1,1,0,0,0
Maule,7,Longaví,7403,13,13,11,14,12,12,11,10,10,11,10,9,10,9,9,9,12,10,9,10,8,8,7,7,5,4,6,5,5,6,5,4,3,5,5,5,5,5,4,4,5,5,5,5,2,3,3
Maule,7,Maule,7105,6,7,7,6,5,6,6,6,6,7,5,4,6,6,6,6,7,5,5,6,5,5,5,5,4,2,4,4,4,4,4,3,2,4,4,4,4,4,3,3,4,4,4,4,2,2,2
Maule,7,Molina,7304,6,6,6,6,5,5,5,5,5,5,4,4,5,5,4,5,6,5,4,5,4,4,4,4,2,2,3,3,2,3,3,2,1,2,3,3,2,3,2,1,3,3,3,3,1,1,1
Maule,7,Parral,7404,3,3,3,3,2,3,2,2,2,3,2,2,2,2,2,2,3,2,2,2,2,2,2,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Maule,7,Pelarco,7106,5,5,5,5,4,4,5,4,4,4,5,5,5,4,4,4,5,5,4,5,5,5,5,5,4,4,4,4,4,4,5,4,4,5,5,5,5,5,4,4,4,5,5,4,3,3,4
Maule,7,Pelluhue,7203,4,3,4,4,5,3,2,2,2,3,3,3,2,2,2,2,3,3,3,2,2,2,2,2,1,1,2,2,2,2,2,1,1,2,2,2,2,2,1,1,2,2,2,1,1,1,1
Maule,7,Pencahue,7107,3,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,1,1,2,2,2,2,2,2,1,2,2,2,2,1,1,1
Maule,7,Rauco,7305,5,6,6,6,6,5,5,5,4,5,6,5,5,5,5,5,5,5,5,5,5,5,5,4,4,3,4,4,4,4,4,3,3,3,4,4,4,4,4,3,4,4,4,4,3,3,3
Maule,7,Retiro,7405,8,8,9,7,6,7,6,6,6,7,6,5,6,6,5,6,7,6,5,6,5,5,5,5,4,3,4,4,4,4,4,3,3,4,4,4,4,4,3,3,4,4,4,4,2,2,3
Maule,7,Romeral,7306,4,6,5,4,4,4,4,4,4,4,4,4,4,4,4,4,5,4,3,4,3,3,3,3,2,2,3,3,3,3,3,2,1,3,3,3,3,2,2,2,3,3,3,3,1,1,1
Maule,7,Río Claro,7108,16,16,19,16,14,15,13,12,12,16,13,11,14,13,12,13,16,13,11,14,11,11,10,10,7,5,8,8,7,8,8,6,4,7,7,8,7,8,6,5,7,7,8,7,3,3,4
Maule,7,Sagrada Familia,7307,9,8,9,8,8,8,7,7,7,8,7,6,7,7,7,7,9,8,7,7,7,7,6,6,5,4,6,5,5,5,5,4,3,4,5,5,5,5,4,3,5,5,5,5,2,2,2
Maule,7,San Clemente,7109,3,3,3,3,3,2,2,2,2,3,3,3,2,2,2,2,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2
Maule,7,San Javier,7406,5,5,5,5,4,5,4,4,4,5,4,3,4,4,4,4,5,4,4,4,4,4,3,3,2,2,3,3,2,3,2,2,1,2,2,2,2,2,2,2,2,3,2,2,1,1,1
